path_x,path_y
-1.9987304246802688,-0.5000008883851507
-1.8261068652157468,-0.5287201720202713
-1.82164259705628,-0.5227685108767229
-1.8170677047669945,-0.5168354499718987
-1.8123827662995318,-0.5109208075995594
-1.8075883596055364,-0.5050244020534642
-1.8026850626366522,-0.49914605162737313
-1.797673453344523,-0.493285574615046
-1.7925541096807933,-0.48744278931024254
-1.7873276095971045,-0.48161751400672254
-1.781994531045101,-0.4758095669982458
-1.7765554519764268,-0.47001876657857194
-1.7710109503427263,-0.46424493104146125
-1.7653616040956424,-0.45848787868067287
-1.7596079911868174,-0.45274742778996724
-1.7537506895678967,-0.44702339666310353
-1.747790277190523,-0.4413156035938421
-1.7417273320063416,-0.4356238668759421
-1.7355624319669931,-0.4299480048031638
-1.7292961550241235,-0.42428783566926703
-1.7229290791293748,-0.4186431777680112
-1.7164617822343922,-0.41301384939315644
-1.7098948422908182,-0.40739966883846235
-1.703228837250298,-0.4018004543976887
-1.6964643450644727,-0.3962160243645956
-1.6896019436849878,-0.39064619703294234
-1.6826422110634864,-0.38509079069648916
-1.675585725151612,-0.3795496236489956
-1.6684330639010083,-0.37402251418422156
-1.6611848052633185,-0.3685092805959266
-1.6538415271901867,-0.36300974117787077
-1.646403807633257,-0.3575237142238139
-1.6388722245441718,-0.3520510180275155
-1.631247355874576,-0.3465914708827358
-1.6235297795761119,-0.3411448910832339
-1.6157200736004242,-0.3357110969227701
-1.6078188158991562,-0.3302899066951043
-1.5998265844239512,-0.32488113869399576
-1.5917439571264527,-0.319484611213205
-1.5835715119583054,-0.31410014254649105
-1.5753098268711512,-0.30872755098761406
-1.5669594798166355,-0.303366654830334
-1.5585210487464007,-0.29801727236841025
-1.549995111612091,-0.2926792218956029
-1.5413822463653495,-0.28735232170567165
-1.5326830309578208,-0.28203639009237635
-1.5238980433411473,-0.2767312453494766
-1.5150278614669732,-0.27143670577073237
-1.5060730632869426,-0.2661525896499035
-1.4970342267526977,-0.2608787152807494
-1.4879119298158832,-0.25561490095703027
-1.4787067504281433,-0.25036096497250604
-1.4694192665411194,-0.24511672562093587
-1.4600500561064584,-0.23988200119608022
-1.4505996970758008,-0.23465660999169832
-1.4410687674007916,-0.22944037030155007
-1.4314578450330746,-0.2242331004193958
-1.4217675079242933,-0.2190346186389946
-1.411998334026091,-0.2138447432541067
-1.402150901290111,-0.20866329255849164
-1.3922257876679973,-0.2034900848459093
-1.382223571111394,-0.1983249384101195
-1.3721448295719447,-0.1931676715448821
-1.3619901410012918,-0.18801810254395676
-1.35176008335108,-0.18287604970110316
-1.3414552345729531,-0.1777413313100815
-1.3310761726185534,-0.1726137656646511
-1.3206234754395263,-0.16749317105857195
-1.3100977209875133,-0.16237936578560397
-1.2994994872141599,-0.15727216813950667
-1.2888293520711092,-0.1521713964140402
-1.2780878935100042,-0.14707686890296395
-1.2672756894824893,-0.14198840390003803
-1.2563933179402071,-0.13690581969902205
-1.2454413568348024,-0.13182893459367584
-1.2344203841179182,-0.1267575668777593
-1.2233309777411983,-0.121691534845032
-1.2121737156562857,-0.1166306567892539
-1.2009491758148252,-0.11157475100418471
-1.1896579361684587,-0.10652363578358433
-1.1783005746688318,-0.10147712942121241
-1.1668776692675873,-0.0964350502108288
-1.155389797916368,-0.09139721644619338
-1.1438375385668187,-0.08636344642106566
-1.1322214691705819,-0.0813335584292058
-1.1205421676793026,-0.07630737076437322
-1.1088002120446232,-0.071284701720328
-1.0969961802181882,-0.06626536959082992
-1.0851306501516402,-0.06124919266963841
-1.0732041997966233,-0.056235989250513777
-1.061217407104782,-0.051225577627215454
-1.0491708500277583,-0.04621777609350329
-1.037065106517197,-0.041212402943137244
-1.0249007545247413,-0.036209276469876914
-1.0126783720020345,-0.03120821496748209
-1.0003985369007211,-0.026209036729712712
-0.9880618271724442,-0.02121156005032851
-0.9756688207688466,-0.01621560322308918
-0.9632200956415734,-0.011220984541754554
-0.9507162297422673,-0.006227522300084484
-0.9381578010225724,-0.0012350347918387572
-0.9255453874341324,0.0037566596892228826
-0.9128795669285896,0.008747742849340642
-0.9001609174575891,0.013738396394754819
-0.8873900169727744,0.018728802031705377
-0.874567443425788,0.023719141466432808
-0.8616937747682751,0.02870959640517716
-0.8487695889518776,0.03370034855417863
-0.83579546392824,0.03869157961967752
-0.8227719776490066,0.043683471307913946
-0.8096997080658197,0.0486762053251283
-0.796579233130324,0.053669963377560526
