e, e_dot, e_int, stamp, 
-1.4312997640524432, 0.0, -0.2862599528104886, 70516000000, 
-1.4500351597004333, -0.06245131882663365, -0.2875089791870213, 71230000000, 
-1.4652474290919404, -0.11315888346499066, -0.28977215685632113, 71298000000, 
-1.3916717836873933, 0.19454458671013328, -0.28713029149865116, 71400000000, 
-1.4766852786388194, -0.03812616515626329, -0.2889069660945436, 71502000000, 
-1.552778152938688, -0.5370212308376487, -0.2947423476843267, 71604000000, 
-1.6319902982248113, -0.5176833986199733, -0.31076358198682125, 71706000000, 
-1.7274555926079442, -0.5822581322308543, -0.32748160291809625, 71808000000, 
-1.8103992191960527, -0.5946964032374713, -0.3446563406685872, 71910000000, 
-1.8597785006610996, -0.4410763601771846, -0.3598422208310064, 72012000000, 
-1.889719908897339, -0.26440229900428786, -0.3706598419169661, 72114000000, 
-1.929098117739104, -0.2310653902600146, -0.3785731018198362, 72216000000, 
-1.9477075336821077, -0.19329208261589534, -0.38443503735457, 72318000000, 
-1.9755538975363787, -0.15485259932424889, -0.39015730326383935, 72420000000, 
-2.0105674068024584, -0.20953291040116895, -0.39558858920139633, 72522000000, 
-2.04314722802594, -0.2253111016318717, -0.40195123549098516, 72624000000, 
-1.435308030914655, 1.9175312529593442, -0.3659348443828703, 72726000000, 
-1.4682947840569547, 1.9161748132299514, -0.3297833361998367, 72828000000, 
-1.350857882617834, 0.28150049432273727, -0.2836307131726296, 72896000000, 
-1.2344145621532836, 0.7796007396789036, -0.2702378152552048, 72998000000, 
-1.3032657544962896, 0.15864042707181447, -0.2592358799511605, 73100000000, 
-1.2503834087030197, -0.05322948849912024, -0.2525375816901729, 73202000000, 
-1.172304107058911, 0.4365388247912616, -0.24839688468388135, 73304000000, 
-1.290928072664987, -0.1351488798732244, -0.24757437256179451, 73406000000, 
-1.223129668518359, -0.1694185381981598, -0.2457574565494838, 73508000000, 
-1.1145546461501918, 0.5879114217159839, -0.24190749248890253, 73610000000, 
-1.2041567552695946, 0.06324304416254793, -0.23612273799587638, 73712000000, 
-1.1000355454647668, 0.04839700228475019, -0.2279164631256369, 73814000000, 
-1.1620677620022288, 0.1402966442245527, -0.23108400418243935, 73916000000, 
-1.1051202800608109, -0.01694911532014694, -0.22448157250185377, 74018000000, 
-1.005291403111897, 0.522587862967773, -0.21816529634499576, 74120000000, 
-1.0815598742768695, 0.07853468594647121, -0.2127981038299718, 74222000000, 
-0.9743935981004691, 0.10299268337142602, -0.20408299169928237, 74324000000, 
-1.0503253814542792, 0.10411497607530092, -0.20708525692210786, 74426000000, 
-0.9562918330862336, 0.060339216714118495, -0.19873405417606546, 74528000000, 
-0.829165078990267, 0.7372010082133741, -0.189052152902052, 74596000000, 
-0.9153692591728506, 0.13640857971127648, -0.18005507808329005, 74698000000, 
-0.7704948688495692, 0.19556736713565948, -0.1676686138008458, 74800000000, 
-0.8603193981843975, 0.183499536628177, -0.16974556841378782, 74902000000, 
-0.7313121483397891, 0.1306090683659337, -0.15747509435825038, 75004000000, 
-0.8351056970160452, 0.08404567056117436, -0.1617824829026821, 75106000000, 
-0.6517241176395009, 0.2652934356676273, -0.14787613086635568, 75208000000, 
-0.7646247854094406, 0.23493637202201545, -0.15009697333766578, 75310000000, 
-0.5423538621199026, 0.36456751839866103, -0.1305801843445896, 75412000000, 
-0.6530328679994604, 0.37197305803326725, -0.13066743436858688, 75514000000, 
-0.3915507634938614, 0.502676995420137, -0.10579583290754829, 75616000000, 
-0.5090821819818643, 0.47983562005865354, -0.10357772089834574, 75718000000, 
-0.1872424221779544, 0.6810278043863566, -0.07252502451024534, 75820000000, 
-0.26852056160284576, 0.8018720679300616, -0.0643230110508443, 75922000000, 
0.0824098746849306, 0.89884098954295, -0.02489020727305797, 76024000000, 
0.10007172965197703, 1.2286409708494093, -0.005735930484395875, 76126000000, 
0.42045832935079247, 1.1268281822195394, 0.04019599557918001, 76194000000, 
0.5677691247653173, 1.5589913170444671, 0.07255327891787244, 76296000000, 
0.9219278808793432, 1.6715651717618354, 0.12734368899969686, 76398000000, 
0.8679197740900397, 1.0005021644157415, 0.15717445198231333, 76500000000, 
1.282143875428432, 1.200719981830296, 0.20479943535985434, 76602000000, 
1.0663348630001566, 0.6613836297003894, 0.2144265675012419, 76704000000, 
1.429907815304877, 0.49254646625481663, 0.25189243691556434, 76806000000, 
1.12776532812139, 0.204768217070778, 0.24160053376176158, 76908000000, 
1.3353309434355465, -0.315256239564435, 0.25953360579078755, 77010000000, 
1.124990792429323, -0.00924845230688994, 0.2392058042657506, 77112000000, 
1.403583435995974, 0.22750830853475845, 0.25759367812405626, 77214000000, 
1.1746425956440893, 0.16550601071588789, 0.24688112160462575, 77316000000, 
1.479849087156306, 0.25421883720110633, 0.27053834125309123, 77418000000, 
1.260031339680352, 0.2846291467875421, 0.26096820149871647, 77520000000, 
1.4432495480072491, -0.12199846383018927, 0.27887533165626044, 77622000000, 
1.1971664702514695, -0.2095495647629416, 0.2600298238626047, 77724000000, 
1.3657531618341705, -0.25832128724359543, 0.26707794533952595, 77826000000, 
1.167523963718988, -0.09880835510827153, 0.24869623972030852, 77894000000, 
1.4000661818608395, 0.11437673342223009, 0.2622228871609332, 77996000000, 
1.2496851513679903, 0.27387062549667424, 0.25448501979652116, 78098000000, 
1.0933976630545454, -1.0222283960209804, 0.24954326641889166, 78200000000, 
1.2584308120887309, 0.029152202402468557, 0.24010090843408444, 78302000000, 
1.0688717993197936, -0.0817528791158395, 0.22804668496420463, 78404000000, 
1.2025459026171093, -0.18628303157207204, 0.23532323426837556, 78506000000, 
1.3862233262829207, 1.0578384232104237, 0.2438427352146549, 78608000000, 
1.1544561698967761, -0.16029910906777708, 0.24954835991978708, 78710000000, 
1.3061394054771136, -0.26694640268602354, 0.25645459344378735, 78812000000, 
1.1261915686152228, -0.0942153376051776, 0.2391191429326075, 78914000000, 
1.225728981126399, -0.2680347478357155, 0.24387066368124902, 79016000000, 
1.0842994274077526, -0.13964047069156735, 0.22908133180995827, 79118000000, 
1.2786064017812775, 0.17625806884959516, 0.23924232068769524, 79220000000, 
1.0999517006855237, 0.052174244259236925, 0.23085716865830358, 79322000000, 
1.2652287727590972, -0.04459209674060105, 0.24291912501505988, 79424000000, 
1.0801973370406224, -0.06584787881633784, 0.22969185403234954, 79492000000, 
1.2197261882213333, -0.15167528179254633, 0.23767681986807018, 79594000000, 
1.0341354754297338, -0.1535395387029618, 0.22227060004611263, 79696000000, 
1.170231909561665, -0.16498092886556126, 0.2282729048808488, 79798000000, 
1.3170234972923516, 0.9429600728753925, 0.23475939215225003, 79900000000, 
1.100289165560675, -0.2331424800032996, 0.23916963816097944, 80002000000, 
