e, e_dot, e_int, stamp, 
3.9629102370503135, 0.0, 0.7925820474100628, 70516000000, 
3.9626359356123433, -0.0009143381265674932, 0.7925637606475314, 71230000000, 
3.9624157244143996, -0.0016483754530464505, 0.7925307931384703, 71298000000, 
3.9635144809191765, 0.0029284843561105944, 0.7925710760630612, 71400000000, 
3.9619845826047877, -0.0014371393653730042, 0.7925276525292242, 71502000000, 
3.960834940128371, -0.00893180263601856, 0.7924222669101557, 71604000000, 
3.959889115598874, -0.006984890019712253, 0.7921805758888022, 71706000000, 
3.958947323403965, -0.006292055748019128, 0.7919780919420807, 71808000000, 
3.9583387306654614, -0.005167949778042136, 0.7918116779778867, 71910000000, 
3.958342385095767, -0.002016461027327665, 0.791708562611013, 72012000000, 
3.958625236005795, 0.000955017801111957, 0.7916870901178015, 72114000000, 
3.9592014109828044, 0.0028634196234585594, 0.7917446021389577, 72216000000, 
3.9603546186530094, 0.0057646088240481674, 0.7918787510427738, 72318000000, 
3.961846388394884, 0.008816591373597879, 0.7920934945353798, 72420000000, 
3.9638200364913274, 0.011551392794393323, 0.7924014029026146, 72522000000, 
3.9663454938573492, 0.014997018208218194, 0.792800794582904, 72624000000, 
3.9693469988513654, 0.018423207866793412, 0.7933008352800027, 72726000000, 
3.9722957206294747, 0.019834089240418074, 0.7938658808892126, 72828000000, 
3.9760140184604205, 0.022223398696850083, 0.794510449196084, 72896000000, 
3.9801731983078277, 0.026258258927843354, 0.7952321958265148, 72998000000, 
3.9848714714657407, 0.02952484335106753, 0.7960705792155992, 73100000000, 
3.989465754841191, 0.030975188444544166, 0.796967361640984, 73202000000, 
3.993969072248251, 0.03032533594170032, 0.7978870865703455, 73304000000, 
3.9982700312911414, 0.029347588166501737, 0.7987803238920389, 73406000000, 
4.003635040580997, 0.03221989444248822, 0.7997249429413593, 73508000000, 
4.007968623873119, 0.032328641939926385, 0.8006582463830173, 73610000000, 
4.012103943413298, 0.028229676107670205, 0.801580507191161, 73712000000, 
4.016721044142477, 0.029174734231191362, 0.802452907428593, 73814000000, 
4.021484961737773, 0.03127006108158229, 0.80335399661957, 73916000000, 
4.026462199501193, 0.03247051786238705, 0.8043112136920961, 74018000000, 
4.031353439226532, 0.03289492496252914, 0.8052867066976999, 74120000000, 
4.036201947301013, 0.03246582599940003, 0.8062678390685825, 74222000000, 
4.04115512737726, 0.03267229383575968, 0.8072473675936536, 74324000000, 
4.046149027474397, 0.03315693391127953, 0.8082337401435111, 74426000000, 
4.0508735871217905, 0.03239486581510261, 0.8092118494648964, 74528000000, 
4.055769579873885, 0.03206850799829297, 0.8101861462980049, 74596000000, 
4.060703175209143, 0.032765293624509674, 0.8111564228136545, 74698000000, 
4.065766564790524, 0.03332328305546343, 0.81214928799157, 74800000000, 
4.070919056619837, 0.034052938035644686, 0.8131592531079669, 74902000000, 
4.075287444546217, 0.03173626585231126, 0.8141315377304384, 75004000000, 
4.0802638710728205, 0.0311493815099458, 0.815098024815925, 75106000000, 
4.085104829963324, 0.03272461805702361, 0.8160437430388241, 75208000000, 
4.090005299910949, 0.032471429460428546, 0.8170249333964729, 75310000000, 
4.094967070358952, 0.032874134652092955, 0.8180051466822149, 75412000000, 
4.099982056905452, 0.033255856648342075, 0.8189969618116901, 75514000000, 
4.104989951998202, 0.03340960546416601, 0.8199959386175072, 75616000000, 
4.109898904566583, 0.033056158870437, 0.820991394231349, 75718000000, 
4.114600015919579, 0.03203354640458992, 0.8219659248322908, 75820000000, 
4.119391057557477, 0.03164050996964818, 0.8229259985362426, 75922000000, 
4.124416787961744, 0.03272257347388378, 0.8238938574292534, 76024000000, 
4.129057214313729, 0.03222052252083903, 0.82485767065553, 76126000000, 
4.134113396978572, 0.032322030056093354, 0.8258391599502697, 76194000000, 
4.137861887454505, 0.029348910469251994, 0.8267354999164537, 76296000000, 
4.141426491289754, 0.024376981037272927, 0.8275601183815219, 76398000000, 
4.14481998901471, 0.023193671867351995, 0.8282738911839312, 76500000000, 
4.148303074701271, 0.022921944705058078, 0.8289699703337156, 76602000000, 
4.15095949937813, 0.020465034544733623, 0.8296055042062741, 76704000000, 
4.153628105719357, 0.01775010339361967, 0.830192711986584, 76806000000, 
4.154953392285202, 0.013312976356907313, 0.8306360664921794, 76908000000, 
4.15606668159397, 0.008128586248708677, 0.8309765453065686, 77010000000, 
4.157067743442281, 0.007047837190260846, 0.8312058544880969, 77112000000, 
4.157606580884631, 0.005132997635538909, 0.8313827337280588, 77214000000, 
4.15774908647445, 0.002271143440563487, 0.8314948940534241, 77316000000, 
4.158009232943083, 0.0013421735281730445, 0.8315576600201443, 77418000000, 
4.157564939458365, -0.0006138233869486717, 0.8315548839250598, 77520000000, 
4.156733023417909, -0.004254031750579775, 0.8314871463879572, 77622000000, 
4.1559897804700086, -0.005250529961188614, 0.8313525162230855, 77724000000, 
4.154860037234608, -0.006243287277672612, 0.8311721894081684, 77826000000, 
4.153399795676755, -0.008633282644178545, 0.8309499742254247, 77894000000, 
4.1516013283288284, -0.01086236301926391, 0.8306574107493461, 77996000000, 
4.149427534847318, -0.013240869431457488, 0.8302952439235267, 78098000000, 
4.147346844165191, -0.014181613878792021, 0.8298917138227558, 78200000000, 
4.145097647426698, -0.014432958068733015, 0.8294581350959471, 78302000000, 
4.1426863814484, -0.015534875722635158, 0.8290087248693526, 78404000000, 
4.139986083796292, -0.017038545434685897, 0.8285180075114259, 78506000000, 
4.138730281264881, -0.013187000611729616, 0.8280935164339717, 78608000000, 
4.136325743794199, -0.012201133340310477, 0.8276694739236915, 78710000000, 
4.133836708700332, -0.01631190854849862, 0.8272595155839608, 78812000000, 
4.131370982934413, -0.01651586953261841, 0.826768895695263, 78914000000, 
4.128303919087662, -0.01844263204223336, 0.8262341073814938, 79016000000, 
4.1247068384952525, -0.022213814797202858, 0.8256254493678218, 79118000000, 
4.120867083895746, -0.02478945063971949, 0.8249251894319106, 79220000000, 
4.117251252997279, -0.024851951659912903, 0.8241883450258851, 79322000000, 
4.113793564561064, -0.02357839778227344, 0.8234607934302725, 79424000000, 
4.110296943730377, -0.02318103088967109, 0.8227561174192479, 79492000000, 
4.1064110450554185, -0.0246083983521513, 0.8220334368897907, 79594000000, 
4.102598559502529, -0.02566128075949396, 0.8212871032192216, 79696000000, 
4.098821379940925, -0.025298883714978498, 0.8205220656332582, 79798000000, 
4.095170746553759, -0.024759376495901247, 0.8197727123998142, 79900000000, 
4.091315208347076, -0.02502057197949566, 0.8190204889894507, 80002000000, 
4.087460932644819, -0.025699379696465147, 0.818263125836377, 80104000000, 
4.083493977072629, -0.02607077091482483, 0.817484674537635, 80206000000, 
4.079036465614682, -0.028081556767123317, 0.8166660916888087, 80308000000, 
4.073424489357421, -0.033564959050691456, 0.8157303288029821, 80410000000, 
4.06835550879289, -0.03560318940597421, 0.8147210975843329, 80512000000, 
4.0630984677876, -0.03442007189940514, 0.8136585643958608, 80614000000, 
4.05825779233719, -0.033659054852333746, 0.8126474512611785, 80716000000, 
4.053445664145145, -0.032176012141516, 0.8116534616179957, 80818000000, 
4.048559183872984, -0.03232869488068483, 0.810684176023688, 80920000000, 
4.043642929729701, -0.0326757813848122, 0.8097098518498553, 81022000000, 
4.038799748997829, -0.03253144958385098, 0.8087334575067009, 81124000000, 
4.033813566542315, -0.03276454395795566, 0.807750416351323, 81192000000, 
