imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.007634837295549979, -0.02845527400050328, -0.002541091542811888, -9.010474123606147e-12, -1.3345881332314232e-05, 6.751501754919091e-07, 7.353019307613197, 8.129107561782039, 65196000000, 
-0.041189981143725504, -0.017050853492020283, -0.01669553064984987, -1.917997237343729e-09, -0.0014224233204309525, 1.3484011473902384e-06, 7.353108515708199, 8.129107465949915, 65296000000, 
-0.03794278272861533, -0.014636050835612573, -0.024550615386185262, -3.544096024596565e-08, -0.003616733866573094, 9.79916177231654e-06, 7.353259752660307, 8.129107303262147, 65396000000, 
-0.0915020273710932, -0.02815704373741336, -0.05012862027028639, -2.5504218486279334e-07, -0.005479674228153271, 4.6543311562655834e-05, 7.353498171005975, 8.129107044358525, 65496000000, 
-0.11860113541864473, 0.03951422324391905, -0.07637963592525158, 4.4046533963743963e-07, -0.00798592397140465, -5.515521324954035e-05, 7.353825702473798, 8.129106699355685, 65596000000, 
-0.11210856101617776, 0.01069386815237439, -0.08988298734811845, 6.850655860707517e-07, -0.010279362637389421, -6.66447532047311e-05, 7.354125824272982, 8.129106382586913, 65696000000, 
-0.09010688021248477, -0.03383335353655373, -0.0895267517285503, -1.10873911978353e-06, -0.011673407594723843, 9.497990289353546e-05, 7.354310272644274, 8.129106160535837, 65796000000, 
-0.10840413756487795, 0.007117448052592276, -0.09639686017042425, -3.247480041359265e-07, -0.013000380478896296, 2.4979884601307982e-05, 7.354459144673526, 8.12910600823036, 65896000000, 
-0.05227516570342744, -0.01572942613854097, -0.07872402555103519, -1.2032474323186117e-06, -0.012781613384375841, 9.413893192775283e-05, 7.354432220140041, 8.12910601448765, 65996000000, 
-0.02784813108298516, 0.028683521745674553, -0.05846783242264097, 9.960184445979268e-07, -0.011455078784236843, -8.694994275975932e-05, 7.354279630637772, 8.129106217103727, 66096000000, 
-0.006557616267024005, 0.007473031756287542, -0.03788401267902697, 8.136739684562835e-07, -0.00939058246918108, -8.664786994062161e-05, 7.354051871721998, 8.129106466532335, 66196000000, 
0.030202495028102842, -0.032565552862374635, -0.011100174249618455, -4.2574278024152083e-07, -0.00649765317623066, 6.552254617081571e-05, 7.353745355866108, 8.129106762131327, 66296000000, 
0.03153999157864663, -0.017946925836565028, 0.005658600661571228, -3.130956017122834e-07, -0.003685370578920273, 8.495634156932273e-05, 7.353450812033443, 8.129107070305764, 66396000000, 
0.011534150545447723, 0.01145445361411488, 0.00801342939078606, -6.232538197273263e-08, -0.0017923295241495344, 3.477339469833607e-05, 7.353253116355559, 8.129107286402524, 66496000000, 
0.030989370456331215, 0.011713038482623945, 0.016973147925140677, -1.2102599503877123e-09, -9.417954487645765e-05, 1.2850560617757292e-05, 7.353078604585406, 8.12910747380813, 66596000000, 
0.006004776588344397, 0.03077344340796082, 0.01266961874911423, 4.8125430896146496e-09, 0.0007212122053524206, 6.672853085262193e-06, 7.352997075613137, 8.129107560321572, 66696000000, 
0.01631128789674759, -0.03334931758983288, 0.01404188674535762, -6.836051435073531e-09, 0.001304253305865212, -5.241352584142885e-06, 7.352942891791, 8.129107618300766, 66796000000, 
-0.007382192414559938, 0.014820203616324567, 0.005647481774773257, 5.5008640315543575e-09, 0.0011871789323820237, 4.633559340980815e-06, 7.352963274136378, 8.129107596448684, 66896000000, 
-0.03705102934798128, -0.011170951838487061, -0.01100013376144079, -2.590153764106257e-10, 0.00013695259149448086, -1.8912776573568081e-06, 7.353080890405866, 8.12910747185908, 66996000000, 
-0.0304947859359901, 0.02586228750429183, -0.01855818696574166, -8.169509508918943e-10, -0.0009617700717217074, 8.494243841768065e-07, 7.353207550921279, 8.12910733796242, 67096000000, 
-0.03282681529026551, 0.0176231988396481, -0.024039920521507992, 1.039659090771638e-08, -0.0019512170355066917, -5.328259603379588e-06, 7.353327302464941, 8.129107211448126, 67196000000, 
-0.04760837154285488, 0.042412185552284064, -0.03310346967580084, 1.0666129889932402e-07, -0.003079545967003993, -3.463539756904227e-05, 7.353464918171389, 8.129107066776374, 67296000000, 
-0.06378626437884354, 0.005248813322336065, -0.044889554452709673, 1.2037764510392864e-07, -0.004498975988392916, -2.675667650027376e-05, 7.353625594697152, 8.12910689758723, 67396000000, 
-0.10654086912321989, -0.001449185493592043, -0.06866607419076325, 9.20402188951696e-08, -0.00682242405575575, -1.3490838174668973e-05, 7.3538660703510725, 8.12910664383807, 67496000000, 
