imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.06602182310992215, 0.01973144774065692, -0.06372966548590554, 1.6281828552624283e-06, -0.00972923082709147, -0.00016734959671515674, -1.999161640903408, -0.5000008038150928, 183278000000, 
-0.07114521334670817, 0.022193315091866585, -0.06624713587105767, 1.8497446518403714e-06, -0.009926763015138439, -0.00018633915698596686, -1.9991417177156838, -0.5000007792240486, 183378000000, 
-0.017221572649862377, -0.0175717720964325, -0.046797197254372945, 4.0579601255522944e-07, -0.008911554195098693, -4.5535941730390315e-05, -1.9992430753435018, -0.5000007739363279, 183478000000, 
-0.05336678784032739, -0.012200774615935392, -0.049042740300752945, -1.2287468010127946e-07, -0.008383347612920165, 1.465699452947754e-05, -1.999295068335603, -0.5000007646216805, 183578000000, 
-0.02694299201774675, -0.012978956887415039, -0.04014223507702295, -3.877707797318202e-07, -0.0075476835257170015, 5.137613128724597e-05, -1.9993785340564525, -0.5000007534319151, 183678000000, 
-0.06201343478148334, -0.018898293322063473, -0.04838664377181709, -6.527672667044714e-07, -0.007505071738136575, 8.697681907389019e-05, -1.9993826010577829, -0.5000007598517384, 183778000000, 
-0.054508963170825694, 0.0021715213039916344, -0.05048636748673283, -3.5538072301457153e-07, -0.007620980923112571, 4.663188723341227e-05, -1.9993709977614198, -0.5000007595405143, 183878000000, 
-0.04283814922362522, 0.02480416560273075, -0.0472221064782918, 3.40416834364028e-07, -0.007499182547250491, -4.5393858893172144e-05, -1.9993822769231564, -0.500000744107287, 183978000000, 
-0.07545715954655621, 0.016798530609153435, -0.05792714102062429, 6.19000778406476e-07, -0.00805128693735933, -7.688221562868513e-05, -1.9993272367002999, -0.5000007468977781, 184073000000, 
-0.05615960509868547, -0.02539156134679986, -0.05692345068996533, -2.7475962620616864e-07, -0.008346707417925913, 3.291832484939841e-05, -1.9992970516804685, -0.5000007681376233, 184173000000, 
-0.04136257201951264, 0.03985302776672766, -0.050549534591045414, 8.95152817824917e-07, -0.008151254553141259, -0.00010981779700156106, -1.9993162626232357, -0.5000007376779362, 184273000000, 
-0.04539458972672508, -7.054105761316221e-05, -0.04824276262616018, 5.263756303469746e-07, -0.007885152802580743, -6.675528598186409e-05, -1.9993428078472468, -0.5000007322991545, 184373000000, 
-0.08499929036112272, -0.005232896615331437, -0.062251485409311025, 2.1019947918153717e-07, -0.008540955417015168, -2.4610768809632327e-05, -1.9992770800159245, -0.500000745699858, 184478000000, 
-0.042050301512320774, -0.011365442984433996, -0.054055978050873796, -1.9395665251684135e-07, -0.008483598997094898, 2.2862543666109086e-05, -1.999282042480779, -0.5000007502243351, 184578000000, 
-0.054474353633924506, -0.015336503566643277, -0.05390147013263148, -5.453411372163673e-07, -0.008428103833648132, 6.470508052346985e-05, -1.9992878135284426, -0.5000007572392479, 184673000000, 
-0.07229007017546452, 0.007966685426386481, -0.060739358850526975, -1.1613881862654551e-07, -0.008793145966012921, 1.320788021436728e-05, -1.9992509104656373, -0.5000007587503066, 184773000000, 
-0.05143918726645429, -0.029709666562223666, -0.05678228974556373, -9.672956876111965e-07, -0.008793218848163552, 0.00011000473254605901, -1.9992500088928564, -0.5000007809497534, 184873000000, 
-0.08053178030132732, -0.013724749592283467, -0.0656910580171291, -1.0628919491715936e-06, -0.009311703313023778, 0.00011414581343941486, -1.9991981776236014, -0.5000008027278571, 184973000000, 
-0.06177730131123494, 0.006062396308489429, -0.06380615209958343, -4.529576332645073e-07, -0.009531554151696233, 4.7521907346442454e-05, -1.99917559653133, -0.5000008052575107, 185073000000, 
-0.05141702828932062, 0.002455723090798407, -0.058622866413297114, -1.8546200909173907e-07, -0.009363253453406412, 1.980743232196356e-05, -1.999192823228465, -0.5000008037961987, 185173000000, 
-0.06677967535035115, 0.002000759187826556, -0.0614486091081337, -4.452223598811743e-08, -0.00941014238533763, 4.731303115826339e-06, -1.9991873606239567, -0.5000008070202031, 185273000000, 
-0.09124637369856406, -0.00891584555906413, -0.07268566852795347, -3.5981391737997343e-07, -0.010102894995494802, 3.561493191213268e-05, -1.9991173733726395, -0.5000008305146533, 185373000000, 
-0.05098954259984835, 0.013837107986379412, -0.06384881350910829, 3.298593571574244e-07, -0.010031265190651117, -3.288312599539736e-05, -1.9991242785968582, -0.5000008176808641, 185473000000, 
-0.07895479578862583, 0.02337718163463291, -0.06935083448527779, 1.148566631504301e-06, -0.010290658365286812, -0.00011161255098883941, -1.999097892245132, -0.5000008025627966, 185573000000, 
-0.055217741031586685, 0.012629307018550417, -0.06345961765703932, 1.2018926753877781e-06, -0.01011682854751308, -0.00011880132886933499, -1.9991153993644926, -0.5000007873126892, 185673000000, 
-0.0397636317929822, -0.0061434441564686346, -0.053865240521599196, 4.548077135650908e-07, -0.009438132303018227, -4.8188317239380876e-05, -1.9991835684451673, -0.5000007787037186, 185773000000, 
-0.03488414684207497, -0.004419611566520868, -0.04212274717282053, 3.165827938733993e-07, -0.02411220824391477, -1.3129564520632228e-05, -1.9973480074126957, -0.5000011650390637, 186453000000, 
-0.049737890953109404, 0.0006358953086367492, -0.043618337418009044, 2.3725979515138185e-07, -0.016928772763738165, -1.4015179863456965e-05, -1.9957204422114398, -0.5000014649348696, 186488000000, 
-0.06020904242301308, -0.025169034974677672, -0.04690856454823276, -0.00014354985102281177, 0.017152036260496266, -0.008369260001707715, -1.9868909479293466, -0.4999937159568649, 186588000000, 
-0.05643886135886797, -0.012466758620667933, -0.0483320643419176, -6.160651611482618e-05, 0.04690579096043096, -0.0013134095993988576, -1.9774060126974737, -0.5000079136850542, 186688000000, 
-0.01555590719357845, 0.0006061741585141648, -0.03423392812198496, 0.0005885103261244077, 0.06561286400352001, 0.00896943511096902, -1.9685773130888429, -0.5000170933665384, 186793000000, 
-0.06034699222359153, -0.03085377110073093, -0.043523267893201316, 0.0011965253994040822, 0.0762452506710198, 0.015693113851337523, -1.9592450039042495, -0.5000105203223515, 186888000000, 
-0.04084683026141683, -0.0003509281632725278, -0.04184853659913082, 0.0026932503658664577, 0.08284610708350922, 0.03250907569080645, -1.9498002701681652, -0.4999662169127187, 187013000000, 
-0.17054882535970461, 0.032650444079713806, -0.09140237668957647, 0.004557577369807457, 0.08445078523702038, 0.0539672586467505, -1.9395806544490601, -0.49986730629641274, 187103000000, 
-0.05169179711684532, 0.004669863925693508, -0.07539470072277878, 0.005420448353190426, 0.0858745139904604, 0.06312057095068475, -1.929736019476042, -0.4997228276236864, 187183000000, 
-0.008706634591885767, 0.00039705077031028813, -0.04898719432531823, 0.006465111218573134, 0.08788332656486847, 0.07356470756487699, -1.920106775760707, -0.4995094162586411, 187288000000, 
-0.025707863227705796, 0.004278075528604314, -0.039566522305125265, 0.007960156750302871, 0.08978407197933669, 0.0886588965594572, -1.9104079702792314, -0.49920859898745107, 187388000000, 
-0.05063490150681714, 0.04630067758236154, -0.04355036007843708, 0.028814099016566053, 0.09085252341080773, 0.31715243490021056, -1.900705877369046, -0.4983563018878784, 187488000000, 
-0.08149078161714593, 0.04489261162923292, -0.057968963271114886, 0.03679806624220403, 0.09137934723977092, 0.40269565666352725, -1.8907271958530127, -0.497375675906378, 187588000000, 
-0.09111162581111837, -0.10808586479460378, -0.0716012637832416, 0.015627020469285973, 0.07287251428469753, 0.21444327292227772, -1.883143661197006, -0.49674900847618536, 187688000000, 
0.014257045185546496, 0.12806302725332488, -0.03690491972220551, 0.019884967444532622, 0.08952528278231736, 0.222115661928523, -1.8729427257947662, -0.4953958251062831, 187788000000, 
-0.05884761306521566, 0.014403176044452883, -0.04513847972237253, 0.017200131498861626, 0.09062350004050981, 0.1897976958644607, -1.863216802362084, -0.49391475679665137, 187888000000, 
-0.04707774978508127, -0.01460263174175892, -0.045695616677854066, 0.011849835439161521, 0.08969399334159045, 0.13211403570841837, -1.85363947688973, -0.49233152733028657, 187988000000, 
-0.055470911285030684, 0.013271025887733623, -0.049160258594040544, 0.011772885397104303, 0.09067746784599606, 0.12983253366866204, -1.8439567605524834, -0.4905098484629821, 188088000000, 
-0.027732667814309626, 0.01241591946361976, -0.04051095919721805, 0.014067155298336655, 0.09152781973254129, 0.15369267332536818, -1.8343814993984693, -0.48851102223032294, 188188000000, 
-0.0009542458213117125, -0.012092224978087323, -0.024944993586145082, 0.01638156211829539, 0.09135027012147795, 0.179326914923307, -1.8251408272471337, -0.48640386402373964, 188288000000, 
-0.06104680262601387, 0.10122743317672371, -0.03842313849715874, 0.022329184073494455, 0.09759859546508992, 0.2287859160993909, -1.8148704304066003, -0.4838456649770646, 188388000000, 
-0.022590387352321127, -0.037629368097020485, -0.03246920209658714, 0.025360389213519578, 0.09041820005422958, 0.2804788106632219, -1.8061214472286788, -0.48134063844133956, 188488000000, 
-0.06567438093367345, 0.0413347957876328, -0.04504654750158922, 0.0307981767632036, 0.09201234012410632, 0.33471789459612694, -1.7966993783433536, -0.4783953495915084, 188588000000, 
-0.16998103930289168, 0.0513600526498465, -0.09294662385337972, -0.001734579976332125, 0.09832068890057806, -0.01764206491765058, -1.7849168355347433, -0.4753648039765334, 188688000000, 
-0.08387879147038886, -0.03084933388070693, -0.08913580361750241, -0.02378968783103648, 0.0953561474383571, -0.2494824766952262, -1.7740669193937135, -0.47248134285080934, 188783000000, 
-0.12396741715550715, 0.26352896780599977, -0.10385061325981765, -0.002584386669949302, 0.06504955298903967, -0.03972950698653918, -1.7682303650685003, -0.4704068967711134, 188888000000, 
-0.03380949488242028, 0.025188126186755116, -0.07558873019150184, 0.0029224745768306752, 0.07361350447216855, 0.03970025062365548, -1.7597285956908162, -0.4677902936322136, 188988000000, 
-0.030156045577220392, -0.0389715576569873, -0.0571969449824328, 0.012010005812587795, 0.07951539003519358, 0.15104001637006567, -1.751049863476749, -0.4650032664659988, 189088000000, 
-0.028001991704326296, 0.058959309333839346, -0.045154560065862, 0.026986145333532302, 0.08630129033984214, 0.3126968927957475, -1.7419112540187807, -0.4617849603918979, 189188000000, 
-0.05236962234399212, 0.0803755835368447, -0.047192953157550496, 0.029049889012568948, 0.09483559449257653, 0.30631841523219316, -1.7318765196664734, -0.45821625085904216, 189313000000, 
-0.0972159213575243, -0.08488662859395664, -0.06718642675409855, 0.023038897362223233, 0.07992752314541382, 0.2882473578007426, -1.7242166008168271, -0.45516076792407484, 189413000000, 
-0.027561839892605, 0.03380585145275424, -0.05113583663296439, 0.027293993415830668, 0.08475984678934789, 0.322015605852426, -1.7155663371434626, -0.45140780319180057, 189508000000, 
-0.05228916229849752, 0.10617773105916496, -0.05058739336868924, 0.03144174652470029, 0.09651264955478063, 0.3257785033334303, -1.7056134034400228, -0.44681837115493017, 189588000000, 
-0.03589606261623144, 0.05635760366258533, -0.04453630758770113, 0.034748408352832896, 0.09729373099452311, 0.35714951002124656, -1.6964036534239109, -0.44204790549811435, 189683000000, 
-0.1458610323033367, 0.011784485252282671, -0.0836058392079169, -0.0064225194786617, 0.09899219894315087, -0.06487904650294735, -1.6853246998543654, -0.4371084743516869, 189813000000, 
-0.1742036929096382, 0.08800704952848531, -0.11876468693911518, -0.030836765545582675, 0.09183937848193163, -0.33576844764524905, -1.6750530737103089, -0.4324943036341134, 189913000000, 
0.0009579764082391293, 0.04630582909557433, -0.07207846703360946, -0.002854914289994988, 0.08353021362880378, -0.0341782232556212, -1.667625749353343, -0.428314196536051, 190013000000, 
-0.027379159713932955, -0.08055670027960421, -0.05408831046055979, 0.0028059434266806266, 0.08761308806269216, 0.032026532664535395, -1.658917757467073, -0.4239795030884956, 190113000000, 
-0.04076529419547373, -0.07072211902731917, -0.04857231572916407, 0.013526605392161821, 0.0883786586168474, 0.1530528478691266, -1.6503972035693482, -0.4195422040619667, 190213000000, 
-0.035719127641358435, 0.03895137779803779, -0.04319247308588426, 0.02955176360284123, 0.09045333563440348, 0.32670728387822284, -1.6418267267933508, -0.4147290555928013, 190313000000, 
-0.044931547099172464, 0.049571301202283834, -0.04346806915059556, 0.03515351372630035, 0.09293753321313264, 0.378248835652687, -1.6331196549888312, -0.40968483751755413, 190413000000, 
-0.10964222148184535, -0.040778008296757685, -0.06955362631049716, 0.028358599591864632, 0.08134304956260564, 0.3486296585185001, -1.625790499404171, -0.4051626376169279, 190508000000, 
-0.05373214440340315, 0.04757468281370817, -0.06272145264771387, 0.03264188870294309, 0.0860364707157826, 0.3793959518722475, -1.6177375393840443, -0.3997603256367938, 190608000000, 
-0.06277060013324536, 0.11590731969666007, -0.061304153878678595, -0.0004487775078056401, 0.10627399371548633, -0.0042228346946958095, -1.606466853092924, -0.39283394855073966, 190708000000, 
-0.12140709636715008, 0.06290882129608534, -0.08466264272181752, -0.0286988865998564, 0.10096764232144721, -0.28423845441977086, -1.5964700313570719, -0.38668852703143547, 190808000000, 
0.09690080485654545, -0.20843817337120238, -0.012558241049365634, -0.0029957136255442138, 0.12066931183334659, -0.024825811799453368, -1.5860648549559482, -0.3793002555803577, 190913000000, 
-0.08040395120785954, 0.03539576240860061, -0.03942239702933294, -0.005992412644933201, 0.10983583571984579, -0.05455790094061675, -1.5767575124971496, -0.3733382624202909, 191008000000, 
-0.05975476795530725, 0.051750921023966, -0.04753169264790558, 0.008448663711168238, 0.10218225200596284, 0.08268230094082499, -1.5680858069279142, -0.36736013284752905, 191108000000, 
-0.13172661074811595, 0.3003308525746301, -0.07973487144888187, 0.027485461647771492, 0.10519339016697217, 0.26128506367314674, -1.558427017215893, -0.36042073326973634, 191208000000, 
-0.06564312855014412, 0.0311471924320096, -0.07422505097973425, 0.032588316904609484, 0.0980230829221182, 0.33245553938047145, -1.549937778244471, -0.35411521680592767, 191308000000, 
-0.09313056326232448, 0.04161761830221441, -0.08135562193884018, 0.03642986662407441, 0.09385971639075467, 0.3881310110975661, -1.5418144919361914, -0.3476799289557158, 191408000000, 
-0.05659970656052936, 0.05712743562204033, -0.07127778967021549, 0.040459380789427006, 0.09367928860864015, 0.43189248541854736, -1.5339278652444164, -0.34094365546139277, 191508000000, 
-0.06903677320845943, -0.09143910899752165, -0.07090433608684715, 0.0007114559238684494, 0.0809078541986896, 0.008793409872436986, -1.5263805392909986, -0.33532947808190433, 191608000000, 
-0.10817834947295424, 0.07747801903993151, -0.08474511396251072, -0.026036297158736493, 0.08632674726898168, -0.3016017396973287, -1.5177512530334414, -0.32870373334004077, 191708000000, 
-0.10296136103156615, 0.29982385310421455, -0.09334383360197988, -0.0019331785718866856, 0.05058634095839478, -0.0382154260470558, -1.514771887402495, -0.32567785373461267, 191808000000, 
-0.09249161684400363, 0.01616450957855471, -0.09168420024024503, 0.0011933080464979363, 0.06379551796866238, 0.018705201940426484, -1.508437295722026, -0.3203313710827216, 191883000000, 
-0.07538207258006781, 0.08174681798426821, -0.08428159247462319, 0.009654934288562742, 0.07318516878139841, 0.13192473897821702, -1.50162480703076, -0.31443441269629124, 191983000000, 
-0.05685593162294862, 0.0804170149157871, -0.07265811803425203, 0.02439111989582649, 0.08186345372322568, 0.2979488255930549, -1.49444937785159, -0.3079012880400328, 192083000000, 
-0.08142667681070404, 0.046808195504587355, -0.07538155336337213, 0.02866228470290981, 0.08618605996661116, 0.3325628844619849, -1.4871580147211814, -0.30108511654328796, 192183000000, 
-0.010584578099540842, 0.17269876167647868, -0.04863843080031425, 0.03179485885372934, 0.10645625625902846, 0.2986659494803796, -1.4782203678890786, -0.29242680759100415, 192283000000, 
-0.0968993144910258, 0.07243525225334713, -0.0672359038820477, 0.037477675259262405, 0.10320365360631274, 0.36314291160879963, -1.4707083750667973, -0.2843014417346735, 192383000000, 
-0.04121215571480569, -0.16150926619669673, -0.05820349215383691, -0.005074553767931766, 0.08104766652452315, -0.06261196633460536, -1.464321811566524, -0.2783614786571014, 192483000000, 
-0.06809625873765258, -0.08313075242153821, -0.06136611622173915, -0.032483659823416854, 0.08866382689808287, -0.36636879954162266, -1.4564547564595007, -0.27088758765113585, 192583000000, 
-0.16766359107829903, 0.13112310211369224, -0.10356803573753359, -0.019604273989564047, 0.06536051640803615, -0.29994062267160543, -1.451631492589772, -0.26608361225332017, 192683000000, 
-0.06990197843474108, -0.026795494554902436, -0.08934640776262175, -0.013420086477215265, 0.07495324860119637, -0.17904609510148783, -1.445079224812786, -0.2596260245011953, 192783000000, 
-0.05482398284217675, 0.076712103745518, -0.07545091184536623, 0.0011787328451755774, 0.07525902992759517, 0.01566234438989722, -1.438854855289646, -0.25349466222724487, 192883000000, 
-0.05948609382754985, -0.026522171322870054, -0.06852509363846157, 0.009336825285534847, 0.08058425637354813, 0.11586413656600633, -1.4320838696334275, -0.24697364184163972, 193008000000, 
-0.04259866825587685, 0.0652723396890515, -0.05774722902341591, 0.021690822680953493, 0.08643426106279252, 0.2509516760396159, -1.4250952727138924, -0.23995877691886772, 193088000000, 
-0.05208770965109483, 0.032086408621907696, -0.05512664831638875, 0.031329603431819134, 0.0879904892438664, 0.356056702275957, -1.4184010342399511, -0.23287197837671147, 193188000000, 
-0.10730129599544974, -0.16859445873578857, -0.07625631030640934, -0.0023147759765369744, 0.06788383141529014, -0.034099076735606804, -1.4131541559548242, -0.22814074331576692, 193283000000, 
-0.045648833457736626, -0.2025086462400461, -0.06325510275122372, -0.025431693894419526, 0.08075977078307575, -0.3149054739485351, -1.4058846992824154, -0.22127710277346885, 193383000000, 
-0.05320008397456266, -0.09757362809415196, -0.05810789128961344, -0.0029633729823559424, 0.09497103713259797, -0.031202912717679387, -1.3985191160777735, -0.21338028520461053, 193483000000, 
-0.06813605126963929, 0.011637192351206811, -0.06176665719061639, 0.0034215300311292284, 0.09309914732974774, 0.036751464747690074, -1.3913888444044635, -0.20616463935856105, 193583000000, 
-0.05718731669503191, 0.1221916294302356, -0.0596071803528023, 0.01383464896804478, 0.09365620497190665, 0.1477173773184025, -1.3842769916644624, -0.1987307494372582, 193683000000, 
-0.06834415048714848, 0.1623147966436944, -0.06230610296351635, 0.03078659728211131, 0.09960170586978159, 0.30909708838080985, -1.3767314146508063, -0.19040185176005284, 193783000000, 
-0.1054824749400098, 0.05988021279037192, -0.07880667611625691, 0.03602390841801192, 0.09740274065226882, 0.36984491582858564, -1.3696466416314919, -0.18224937122309115, 193883000000, 
-0.042484425821313204, 0.05890500578790227, -0.06430086887507833, 0.03979102156250414, 0.09658573956474409, 0.4119761544697923, -1.3630046048030071, -0.17401349412540332, 193983000000, 
