path_x,path_y
-1.9991835684451673,-0.5000007787037186
-1.8871964688634872,-0.48724655252593124
-1.7974162110903702,-0.43710110173704697
-1.7157754509252185,-0.38697837398706475
-1.6417940668420685,-0.33687460257857255
-1.574991937314955,-0.28678602081415766
-1.514888940817913,-0.23670886199640825
-1.461004955824979,-0.18663935942791174
-1.4128598608101877,-0.13657374641125627
-1.3699735342475745,-0.086508256249029
-1.3318658546111752,-0.03643912224381787
-1.2980567003750245,0.01363742230178907
-1.2680659500131581,0.06372514408520442
-1.2414134819996119,0.11382780980384012
-1.2176191748084206,0.16394918615510906
-1.1962029069136204,0.2140930398364229
-1.1766845567892457,0.2642631375451941
-1.1585840029093324,0.314463245978835
-1.141421123747916,0.3646971318347578
-1.1247157977790319,0.41496856181037495
-1.1079879034767153,0.4652813026030984
-1.0907573193150015,0.5156391209103408
-1.0725439237679262,0.5660457834295143
-1.0528675953095248,0.6165050568580308
-1.0312482124138322,0.6670207078933027
-1.0072056535548848,0.7175965032327427
-0.9802597972067171,0.7682362095737626
-0.9499305218433647,0.8189435936137752
-0.9157377059388631,0.869722422050192
-0.8772588822908518,0.9205764615804259
-0.8346307953687683,0.9715094789018889
-0.7883044145539343,1.0225252407119934
-0.7387342025327585,1.073627513708152
-0.6863746219916482,1.124820064587776
-0.6316801356170124,1.1761066600482781
-0.5751052060952591,1.2274910667870713
-0.5171042961127965,1.2789770515015668
-0.45813186835603265,1.330568380889178
-0.3986423855113764,1.382268821647316
-0.33909031026523584,1.4340821404733939
-0.2799301053040192,1.4860121040648233
-0.2216162333141346,1.538062479119017
-0.16460315698199038,1.5902370323333868
-0.10933920473030187,1.642539530405346
-0.05617200282942119,1.6949737400323062
-0.005366828029776553,1.7475434279116788
0.04281346001606861,1.8002523607408774
0.08810600165555052,1.853104305217313
0.13024793723610545,1.9061030280384
0.16897640710516956,1.9592522959015481
0.20402855161017913,2.0125558755041713
0.23514151109857034,2.0660175335436812
0.26205242591777944,2.11964103671749
0.2844984364152428,2.173430151723011
0.3022166829383963,2.2273886452576543
0.3149443058346765,2.2815202840188347
0.3224184454515194,2.335828834703962
0.32438802981435977,2.390318064010451
0.320976000909364,2.4449917386357125
0.31274737238236133,2.499853625277159
0.3002926764630725,2.5549074906322025
0.2842024453812189,2.610157101398255
0.2650672113665214,2.66560622427273
0.2434775066487013,2.7212586259530394
0.22002386345747924,2.7771180731365943
0.19529681402257665,2.833188332520809
0.16988689057371484,2.8894731708030923
0.1443846253406143,2.945976354680861
0.11938055055299679,3.002701650851524
0.09546519844058272,3.0596528260124956
0.07322910123309381,3.1168336468611857
0.053259362482468174,3.1742478577944384
0.035866725296200525,3.231897405724392
0.020887100116344304,3.2897811491890536
0.00810959127390697,3.3478976422933147
-0.002676696900104121,3.4062454391420736
-0.01168266007468198,3.4648230938402267
-0.01911919391881916,3.5236291604926686
-0.02519719410150859,3.582662193204297
-0.03012755629174289,3.641920746080006
-0.03412117615851493,3.701403373224694
-0.03738894937081744,3.7611086287432554
-0.04014177159764311,3.821035066740586
-0.04259053850798478,3.8811812413215834
-0.04494614577083516,3.9415457065911426
-0.04741923969030702,4.00212701665416
-0.050116510924410655,4.062923725615532
-0.052880435252354585,4.123934387580154
-0.05551213354262282,4.185157556652923
-0.057812726663699424,4.246591786938733
-0.05958333548406852,4.308235632542484
-0.06062508087221414,4.370087647569067
-0.06073908369662037,4.4321463861233825
-0.05972646482577132,4.494410402310322
-0.05738834512815101,4.556878250234788
-0.053525845472243594,4.619548484001672
-0.04796396887700052,4.6824196577158705
-0.04073347194127566,4.745490325482281
-0.03197016486040571,4.808759041405797
-0.021810699898914803,4.872224359591318
-0.010391729321327618,4.935884834143738
0.0021500946078316725,4.999739019167952
0.01567811962403841,5.063785468768859
0.03005569346276852,5.128022737051354
0.045146163859497185,5.1924493781203305
0.06081287854970044,5.257063946080689
0.07691918526885366,5.3218649950373225
0.09332843175243224,5.386851079095128
0.1099039657359122,5.452020752359001
0.12650913495476865,5.517372568933838
0.14301095995021276,5.582905082924535
0.15932887592341138,5.648616848435988
0.17542140545353996,5.714506419573094
