e, e_dot, e_int, stamp, 
0.11360767151320846, 0.0, 0.02272153430264169, 185708000000, 
0.115499725425892, 0.006306846375611815, 0.022847671230153927, 186388000000, 
0.11721734197782804, 0.012032234882065293, 0.023088315927795235, 186490000000, 
0.12983675671945838, 0.04779010431188793, 0.02417025494154523, 186592000000, 
0.14234698906429638, 0.08376549028822779, 0.025960072517438853, 186694000000, 
0.15547609739956836, 0.08546446893369992, 0.02851065621222154, 186796000000, 
0.173008079394203, 0.1022036344330221, 0.03138874439053785, 186898000000, 
0.19360989795451813, 0.12711266851649924, 0.034806271649885964, 187000000000, 
0.40208837201715514, 0.7636009754098404, 0.05124708995772509, 187102000000, 
0.42146218194693086, 0.7595076133080424, 0.0678106967945736, 187204000000, 
0.442014925703314, 0.1330885122871963, 0.08437103197782667, 187306000000, 
0.4642949009401087, 0.14277572997725954, 0.08851813390602357, 187408000000, 
0.45225120530310525, 0.034120931999304105, 0.09057073546310186, 187510000000, 
0.4453922217741143, -0.06300893055331473, 0.09079588853448856, 187612000000, 
0.4688327185177858, 0.05527171071560181, 0.09109840970633369, 187680000000, 
0.49569091659232073, 0.16766231606068807, 0.09399439045894804, 187782000000, 
0.5334201880833205, 0.21529156521844894, 0.09986292154622847, 187884000000, 
0.5876766901477111, 0.30661924518463446, 0.10778585298822348, 187986000000, 
0.652346973822697, 0.39642261913125515, 0.11822959013691524, 188088000000, 
0.7290553599616371, 0.47126223271308665, 0.131271934928803, 188190000000, 
0.5001201473468876, -0.5074227549193647, 0.12543483207541475, 188292000000, 
0.5107341465733941, -0.72773737796081, 0.11599397692546125, 188394000000, 
0.5129219140261823, 0.0426725555976489, 0.10158508052976425, 188496000000, 
0.515539800945854, 0.016018847908199813, 0.10261305743636202, 188598000000, 
0.5975763278392525, 0.28218137937690085, 0.10840253618741925, 188700000000, 
0.7008592326257951, 0.6177314389331368, 0.12093169076072678, 188802000000, 
0.730243992158697, 0.4422255477314814, 0.13524530350824962, 188904000000, 
0.7850297823206284, 0.28056849898277764, 0.1477422004736747, 189006000000, 
0.8373112822967813, 0.35689096712694784, 0.15683900378507376, 189108000000, 
0.8855165782455043, 0.33495598641625324, 0.16719050952419426, 189210000000, 
0.9690798851193902, 0.43922867607536314, 0.17946051637744506, 189278000000, 
0.554976481338566, -1.1018003230231277, 0.16063819631356405, 189380000000, 
0.5572928115383375, -1.372623578603509, 0.13875661186641958, 189482000000, 
0.5708233742143978, 0.05282297625277247, 0.11220617780608676, 189584000000, 
0.5803772948142205, 0.07694827758627658, 0.11389956537113038, 189686000000, 
0.6795003518238256, 0.3622565920314262, 0.12204673472349625, 189788000000, 
0.8030644804917311, 0.7422906189250352, 0.13752947514198516, 189890000000, 
0.8492059917177581, 0.5656854663131083, 0.15545138826888766, 189992000000, 
0.9235559353444489, 0.4016381828423928, 0.1717217605035959, 190094000000, 
0.9919631280597547, 0.4758571211399887, 0.18431500367479745, 190196000000, 
0.571960182088401, -1.171985844186826, 0.16583194969950696, 190298000000, 
0.5709023051945722, -1.403536076217275, 0.14232170768951521, 190400000000, 
0.5740924824641056, 0.0071076679190151815, 0.11446366464980524, 190502000000, 
0.5781413585624522, 0.02413017789293333, 0.11487574308140867, 190604000000, 
0.6730676393843323, 0.3299171897340891, 0.12168676536072602, 190706000000, 
0.7937793022578699, 0.7187931456513922, 0.13633255334697694, 190808000000, 
0.8745717374945126, 0.6716803270339341, 0.15609457860911433, 190910000000, 
0.9803980747043725, 0.6220625748216754, 0.17658327429711698, 190978000000, 
1.0704599490486895, 0.6529607051805897, 0.1950286507498383, 191080000000, 
0.6105970199433992, -1.2326701825365776, 0.17743033624643076, 191182000000, 
0.6217037681684254, -1.4958539362675467, 0.1535173824773676, 191284000000, 
