e, e_dot, e_int, stamp, 
12.658131112853615, 0.0, 2.531626222570723, 185708000000, 
12.65693944151713, -0.003972237788284853, 2.5315467778149574, 186388000000, 
12.655882900298714, -0.007494041849671618, 2.531396896977964, 186490000000, 
12.650146171936083, -0.022644231936824372, 2.5308645675834622, 186592000000, 
12.644004703386388, -0.039593989707752776, 2.530002251708079, 186694000000, 
12.638288786648642, -0.039524617624800605, 2.5288293107980744, 186796000000, 
12.632238314759881, -0.039221295421688986, 2.527635453652994, 186898000000, 
12.626090321094656, -0.040661551846620604, 2.526441161500212, 187000000000, 
12.619403631686987, -0.04278227690964679, 2.525182151169435, 187102000000, 
12.612929226464395, -0.04387031543420387, 2.5238948786164026, 187204000000, 
12.60654565313519, -0.04285992850599385, 2.5225919007524378, 187306000000, 
12.600054548288442, -0.0429155939198426, 2.521301961859202, 187408000000, 
12.593143993265834, -0.04467219956451866, 2.519982946312631, 187510000000, 
12.585960793938241, -0.04697918116733627, 2.5186106223661677, 187612000000, 
12.580595052391953, -0.04182980291293603, 2.517313322639735, 187680000000, 
12.57299057882182, -0.043234050388072376, 2.515969761676801, 187782000000, 
12.565597632084895, -0.04999140102352584, 2.5146122175532444, 187884000000, 
12.558225343918451, -0.04921744967789484, 2.513120903655011, 187986000000, 
12.550605809645974, -0.04997274146306907, 2.5116285857099547, 188088000000, 
12.542922612771521, -0.05100910382309939, 2.5101169177557296, 188190000000, 
12.535374036600345, -0.05077257681876427, 2.5085934972678556, 188292000000, 
12.52682149408212, -0.05367039563134076, 2.507007876230266, 188394000000, 
12.51928833486697, -0.05361900577791919, 2.505432257703296, 188496000000, 
12.51098792995176, -0.05277854710119693, 2.503806517260057, 188598000000, 
12.50111248192341, -0.060586176478529076, 2.5020925831161427, 188700000000, 
12.491950984827533, -0.06345648374742534, 2.500270093113514, 188802000000, 
12.486621897483179, -0.04830194813410552, 2.4986456909489414, 188904000000, 
12.47917219299411, -0.042595972778075954, 2.497183005020321, 189006000000, 
12.47148020404436, -0.050472311462730346, 2.4958182863014433, 189108000000, 
12.463164536803598, -0.0533588539683727, 2.4942544622561376, 189210000000, 
12.45400893364725, -0.058237567990365356, 2.492576911633014, 189278000000, 
12.446766641223407, -0.054659651933969634, 2.4909293407782833, 189380000000, 
12.438356632747047, -0.05217433633401214, 2.489275480507847, 189482000000, 
12.428472989532573, -0.06097883896944841, 2.487573084233535, 189584000000, 
12.418925475311326, -0.06477052478573479, 2.485717006506063, 189686000000, 
12.40805791880286, -0.06805023576570572, 2.4836970922431174, 189788000000, 
12.397957642759236, -0.06989277517363372, 2.4816627357915615, 189890000000, 
12.390004920344849, -0.06017666152670742, 2.4797346987937967, 189992000000, 
12.381118593573017, -0.05613016395406234, 2.4779387437784735, 190094000000, 
12.372273623424787, -0.059104323066871224, 2.4762264758228434, 190196000000, 
12.363108000699041, -0.06003530957991998, 2.4744333478464564, 190298000000, 
12.353678198989119, -0.06198474811889435, 2.47260398820753, 190400000000, 
12.345528199850316, -0.05859933616241856, 2.4708209599692315, 190502000000, 
12.336239315372737, -0.058129612054607094, 2.4690297142808113, 190604000000, 
12.323730016048266, -0.07266061267349855, 2.467033168751421, 190706000000, 
12.312634369541477, -0.07868315277086424, 2.464840246730832, 190808000000, 
12.300320306963162, -0.07803236361701475, 2.4624456461701936, 190910000000, 
12.289806135441863, -0.07609411366538292, 2.460184054129767, 190978000000, 
12.279683625155396, -0.06878893935921819, 2.4579873378373613, 191080000000, 
12.268192585224206, -0.07204516739218884, 2.455845489721431, 191182000000, 
12.257933979602942, -0.07249881850817985, 2.4537206793321698, 191284000000, 
12.24780748329009, -0.0679503397803849, 2.451595603207816, 191386000000, 
12.23759851962321, -0.06778486659910617, 2.449555998834416, 191488000000, 
12.22847294247083, -0.06444846939753408, 2.4475919296922752, 191590000000, 
12.21787969723087, -0.0657294079744671, 2.445596743954994, 191692000000, 
12.213651067063704, -0.04940625135708624, 2.444000247117694, 191794000000, 
12.205501615196708, -0.04126027344720858, 2.442468825299419, 191896000000, 
12.196623685785694, -0.056757937593368744, 2.44105175786974, 191998000000, 
12.187023735721958, -0.06159293158249923, 2.439276602446957, 192100000000, 
12.177131445202198, -0.06497413527831952, 2.4373852577806567, 192202000000, 
12.16477111788124, -0.07417539280239065, 2.4352617532536933, 192304000000, 
12.15372584096393, -0.07801868079422884, 2.433041893603158, 192406000000, 
12.145084946687318, -0.06562057064641043, 2.4309054603688325, 192508000000, 
12.13431958562053, -0.06468751781133264, 2.428875358218119, 192576000000, 
12.127547721956333, -0.058457415769949485, 2.427130150284279, 192678000000, 
12.118401433541196, -0.05306050693111075, 2.4253512494078704, 192780000000, 
12.10971530614855, -0.05944138602594388, 2.4237109641097385, 192882000000, 
12.100381706197343, -0.06006575781284459, 2.421899896392473, 192984000000, 
12.090528042852682, -0.06395754431955798, 2.4200416703465715, 193086000000, 
12.080804876255534, -0.06525609980602809, 2.418114308353704, 193188000000, 
12.073821818426811, -0.05568741475290295, 2.416343649169002, 193290000000, 
12.06390797428858, -0.05632300655651198, 2.414568977931395, 193392000000, 
12.05313295615574, -0.06896287423690713, 2.4127241832580753, 193494000000, 
12.043034544164588, -0.06957810041331076, 2.4106716983072602, 193596000000, 
12.032778729376927, -0.06784742259603978, 2.4085964153131503, 193698000000, 
12.021555258519816, -0.07159761881590399, 2.4064912354707553, 193800000000, 
12.010759760653247, -0.07339656241226677, 2.404339583236666, 193902000000, 
12.000179449451993, -0.07125269689274442, 2.402166297908337, 194004000000, 
11.986619468242413, -0.08046764136944755, 2.399837245223177, 194106000000, 
11.974623440328687, -0.08518669707768822, 2.3974281572015395, 194174000000, 
11.963312918272772, -0.07768849989880404, 2.394970388456258, 194276000000, 
11.953808574478952, -0.0693828861657823, 2.392782995538694, 194378000000, 
11.943177579672422, -0.06711779533449776, 2.3906866048282764, 194480000000, 
11.933135061556573, -0.06891170974126244, 2.3886747477138632, 194582000000, 
11.924287667529226, -0.06296637381065413, 2.386706687250548, 194684000000, 
11.914979200072453, -0.06051953828039913, 2.3848267952772164, 194786000000, 
11.903158609527205, -0.07043019334007046, 2.3828283651419255, 194888000000, 
11.892721430622526, -0.07419256483309174, 2.3807239493481456, 194990000000, 
11.881052058958058, -0.07368850189715559, 2.378462139940519, 195092000000, 
11.87020119467658, -0.07506745315315182, 2.376264978950478, 195194000000, 
11.859706948939355, -0.07115036672901216, 2.374064013504933, 195296000000, 
11.848978268937255, -0.07074308579775017, 2.3719257608368793, 195398000000, 
11.83802890265893, -0.07226015426808156, 2.369780941369036, 195500000000, 
11.83223170129768, -0.05582189213191905, 2.3679492581929242, 195602000000, 
11.823302757768245, -0.049087149635618964, 2.3662375574483234, 195704000000, 
11.815470394155208, -0.055871023808240494, 2.3647336568814086, 195806000000, 
11.806545931091202, -0.055856088923474566, 2.3630212722009767, 195874000000, 
11.796826058552174, -0.062147785343444895, 2.3612561589199057, 195976000000, 
11.785838139760557, -0.06902597110215088, 2.3592806752935958, 196078000000, 
11.776489087632745, -0.06778990306476256, 2.357276885729698, 196180000000, 
11.766840114653233, -0.06332675035774689, 2.3552778228031026, 196282000000, 
11.756841654991684, -0.06549144213687204, 2.353344723818511, 196384000000, 
11.747839789057343, -0.06333441865296645, 2.3514347705801506, 196486000000, 
11.738562593957257, -0.060930203448090005, 2.349549602533752, 196588000000, 
11.727190576471804, -0.06883070861846363, 2.3475728639657603, 196690000000, 
11.715447957394531, -0.07704878854241907, 2.3454134085215728, 196792000000, 
11.709463244699448, -0.0590911059078536, 2.343473451904386, 196894000000, 
11.700444132143446, -0.05001275083695115, 2.341690355615828, 196996000000, 
11.689476293478078, -0.06662317073789836, 2.3399589113547314, 197098000000, 
11.679971566741491, -0.06824188467318137, 2.337992799490868, 197200000000, 
11.671132949101722, -0.0611444812545218, 2.3360387206214193, 197302000000, 
11.660556502905584, -0.06471687945302544, 2.3341107345832532, 197404000000, 
11.649335350651493, -0.07265866150076405, 2.3320683201772527, 197472000000, 
11.639479463229561, -0.07025679892007493, 2.329958087785776, 197574000000, 
11.630085265594179, -0.06416695019104542, 2.327926671965016, 197676000000, 
11.620597659374347, -0.06293934618404624, 2.326010825879872, 197778000000, 
11.613333098765558, -0.055840556095401915, 2.3242677349156056, 197880000000, 
11.604664684382549, -0.05310991663932896, 2.322573029501497, 197982000000, 
11.596365555873144, -0.05655847630804919, 2.3209575559347497, 198084000000, 
11.587351269870648, -0.0577113817063335, 2.319225434008423, 198186000000, 
11.578191451534252, -0.0605803477963048, 2.3174605518185363, 198288000000, 
11.57025175776569, -0.05699837368319768, 2.315719631944706, 198390000000, 
11.563085315969108, -0.05035378521714762, 2.314101901684603, 198492000000, 
11.553902805063402, -0.054496509007625114, 2.3124826585865463, 198594000000, 
11.543458644832597, -0.0654222371217017, 2.3106964510576735, 198696000000, 
11.533559469011456, -0.06781112017315276, 2.308728061260497, 198798000000, 
11.52480809030882, -0.06216851507925725, 2.3067884136101915, 198900000000, 
11.515992324599994, -0.0585571480382067, 2.3049573255946845, 199002000000, 
11.508157746618506, -0.05550114563437939, 2.303263877435155, 199104000000, 
11.499402695203896, -0.05529876465365883, 2.3015701844281597, 199172000000, 
11.4905635619635, -0.05864728218335576, 2.299874933585727, 199274000000, 
11.481416112439744, -0.05995527588050701, 2.2980921579738096, 199376000000, 
11.472539095427031, -0.060081555121562026, 2.2963012513220185, 199478000000, 
11.462437379129438, -0.06326244436768509, 2.2944261724664146, 199580000000, 
11.452649187325541, -0.0662996936716335, 2.292508377458801, 199682000000, 
11.442163526081437, -0.06757951016000519, 2.290483339502428, 199784000000, 
11.432288766093448, -0.06786807077364305, 2.288473431966695, 199886000000, 
11.422432687565644, -0.06576946171930942, 2.2864589986493686, 199988000000, 
11.413186512610226, -0.06367417827740714, 2.284527197751288, 200090000000, 
11.402143955386252, -0.06762910726463882, 2.282517543704141, 200192000000, 
