e, e_dot, e_int, stamp, 
-0.1892626218178795, 0.0, -0.037852524363575904, 44438000000, 
-0.19050260613950445, -0.004133281072083161, -0.03793518998501756, 45016000000, 
-0.19157430385413918, -0.007705606787532238, -0.03808930212076821, 45118000000, 
-0.1932732276891004, -0.009235405165319843, -0.03835667584551627, 45220000000, 
-0.1980770107893379, -0.021675689783995738, -0.03886163615550517, 45322000000, 
-0.20382069214183493, -0.03515821484244841, -0.03967806204135155, 45424000000, 
-0.21046332750450455, -0.04128772238388886, -0.040824068695711827, 45526000000, 
-0.2183014809635375, -0.04826929607234187, -0.04217236670732513, 45628000000, 
-0.22595935797132957, -0.051653434889416726, -0.043648277762624775, 45730000000, 
-0.23475351659095417, -0.05484011875805559, -0.04526762370172142, 45832000000, 
-0.24478146492205974, -0.06274035650243388, -0.047032955965622895, 45934000000, 
-0.2560572213440502, -0.07101234917698669, -0.049039480190470934, 46036000000, 
-0.2691746898880475, -0.08131074988662584, -0.05133422507694383, 46138000000, 
-0.2844965760496561, -0.09479784901868644, -0.05398189915211692, 46240000000, 
0.03721175744088338, 1.021288157763103, -0.034430633899788024, 46342000000, 
0.0479508236907568, 1.1081579991347097, -0.013288932994534394, 46410000000, 
0.06109185516600501, 0.07960032575040542, 0.009750295753176347, 46512000000, 
0.07704458069893678, 0.09697919002726658, 0.01240581730371324, 46614000000, 
0.05291943824235956, -0.027241389745484828, 0.012737058273820089, 46716000000, 
0.030104190481134614, -0.1564679673926739, 0.010671213961495396, 46818000000, 
0.05001537764153683, -0.009680202002742435, 0.008869267091002065, 46920000000, 
0.06505837742195408, 0.11651395646939822, 0.009678529702975036, 47022000000, 
0.5480724884994485, 1.660190369526372, 0.04420974957086263, 47124000000, 
0.7094977634399301, 2.1481312867265867, 0.08817524195742218, 47226000000, 
0.9441175113869573, 1.3201500762916962, 0.14677918422175573, 47328000000, 
1.2925842180449254, 1.9436215153499843, 0.1964132995247875, 47430000000, 
1.7047917602969629, 2.5355808297000184, 0.2627662326485897, 47532000000, 
2.076306493110372, 2.612407583551488, 0.33824549809681737, 47634000000, 
2.2860377603645623, 1.937486666891998, 0.4044757342514598, 47736000000, 
2.4288515379669606, 1.1751501495219625, 0.4527463860961263, 47838000000, 
2.1422908584488685, -0.4791563397189795, 0.45714534378535937, 47940000000, 
2.247099296877081, -0.6058408036329318, 0.4545494462195273, 48008000000, 
2.329287729798391, 0.6233229044984082, 0.4479118590082894, 48110000000, 
2.3774432012302382, 0.43447968117719044, 0.46358868186038066, 48212000000, 
2.2234571931066016, -0.35276845563929776, 0.46201254160901534, 48314000000, 
2.310989468064824, -0.22151244388471417, 0.4607926574934442, 48416000000, 
2.333045442816715, 0.3652941657003783, 0.45783280693254275, 48518000000, 
2.1769133718536944, -0.4469203207037653, 0.4547298855156822, 48620000000, 
2.218592442335325, -0.38151000160463394, 0.44857008380038227, 48722000000, 
2.273755489242975, 0.32280705796426873, 0.44461742022879963, 48824000000, 
2.125288489241572, -0.31101317697917646, 0.4411757613879914, 48926000000, 
2.176245066549549, -0.3250347423114193, 0.43835260300227313, 49028000000, 
2.2246964624335157, 0.3313599106398124, 0.4350820012149757, 49130000000, 
2.0895915398676066, -0.28884508893980865, 0.43270220459004477, 49232000000, 
2.127733017537892, -0.32321148298541197, 0.4294680679892676, 49334000000, 
